application_id,job_id,candidate_id,selected,match_score,application_date
APP0044655,JOB0060924,CAND0141817,0,0.29,2025-09-02
APP0068656,JOB0071523,CAND0119881,0,0.14,2025-08-28
APP0107080,JOB0143858,CAND0079883,0,0.32,2025-03-15
APP0175566,JOB0044736,CAND0137739,0,0.14,2025-11-26
APP0080121,JOB0012540,CAND0199732,1,0.421,2025-05-03
APP0057640,JOB0084629,CAND0098149,0,0.343,2025-12-23
APP0110796,JOB0022261,CAND0050487,0,0.29,2025-03-02
APP0111081,JOB0125229,CAND0061976,0,0.29,2025-03-11
APP0035102,JOB0066001,CAND0091982,0,0.14,2025-05-17
APP0190413,JOB0058539,CAND0044746,0,0.14,2025-09-18
APP0101538,JOB0019519,CAND0194927,0,0.29,2025-03-05
APP0055511,JOB0097052,CAND0057704,0,0.29,2025-03-28
APP0182354,JOB0131314,CAND0117511,0,0.41,2025-06-22
APP0029849,JOB0036637,CAND0021681,0,0.17,2025-03-21
APP0165014,JOB0092085,CAND0085883,1,0.29,2025-02-26
APP0142655,JOB0098242,CAND0110625,0,0.14,2025-05-23
APP0161403,JOB0048087,CAND0034823,1,0.26,2025-07-16
APP0041017,JOB0013052,CAND0169873,1,0.23,2025-09-06
APP0050693,JOB0078423,CAND0028837,0,0.17,2025-04-13
APP0082879,JOB0004899,CAND0032086,0,0.14,2025-05-01
APP0007098,JOB0138580,CAND0189935,0,0.35,2025-10-30
APP0090396,JOB0103202,CAND0011575,0,0.14,2025-09-02
APP0045451,JOB0034931,CAND0128526,0,0.32,2025-07-18
APP0019728,JOB0085170,CAND0051519,0,0.14,2025-05-11
APP0033728,JOB0078656,CAND0024102,0,0.32,2025-06-25
APP0102290,JOB0149357,CAND0145060,0,0.35,2025-05-24
APP0165060,JOB0024620,CAND0032749,0,0.14,2025-08-14
APP0081334,JOB0123270,CAND0043952,0,0.17,2026-01-05
APP0084505,JOB0036361,CAND0162646,1,0.43,2025-02-24
APP0058066,JOB0066594,CAND0104275,0,0.14,2025-02-17
APP0164518,JOB0059928,CAND0065309,1,0.38,2025-08-13
APP0177607,JOB0047299,CAND0134627,0,0.211,2025-07-01
APP0059715,JOB0129929,CAND0156660,0,0.38,2025-06-07
APP0069717,JOB0084016,CAND0051669,0,0.41,2025-03-25
APP0135329,JOB0133388,CAND0025038,1,0.35,2025-04-05
APP0185314,JOB0044043,CAND0177989,0,0.51,2025-08-25
APP0166848,JOB0140052,CAND0062592,0,0.23,2025-05-03
APP0046942,JOB0022655,CAND0146883,0,0.35,2025-09-04
APP0010385,JOB0110974,CAND0146180,0,0.2,2025-12-04
APP0054394,JOB0118456,CAND0109314,0,0.19,2025-09-06
APP0077602,JOB0062448,CAND0126589,1,0.307,2025-12-16
APP0117814,JOB0127703,CAND0066523,1,0.41,2026-02-03
APP0096435,JOB0001843,CAND0051884,1,0.14,2025-03-01
APP0189556,JOB0006794,CAND0001723,0,0.47,2025-11-14
APP0129922,JOB0131256,CAND0115457,0,0.343,2025-12-19
APP0037630,JOB0080378,CAND0049230,0,0.44,2025-06-03
APP0168720,JOB0059068,CAND0060902,0,0.2,2025-12-08
APP0159544,JOB0113050,CAND0175117,1,0.265,2025-08-17
APP0017477,JOB0061731,CAND0061209,1,0.41,2025-09-19
APP0120871,JOB0066662,CAND0135929,1,0.493,2025-08-03
APP0159472,JOB0079176,CAND0038552,0,0.272,2025-03-28
APP0063153,JOB0066257,CAND0133179,0,0.29,2025-09-24
APP0172004,JOB0027284,CAND0033778,0,0.35,2025-07-09
APP0055276,JOB0105509,CAND0139675,0,0.29,2025-04-01
APP0079643,JOB0004012,CAND0026387,0,0.38,2025-06-19
APP0054751,JOB0077440,CAND0183832,0,0.44,2025-05-31
APP0083046,JOB0092997,CAND0082974,0,0.14,2025-06-27
APP0190049,JOB0027246,CAND0198065,0,0.26,2025-07-23
APP0198864,JOB0103922,CAND0109107,0,0.759,2025-10-03
APP0104623,JOB0026553,CAND0151625,1,0.26,2025-06-21
APP0192921,JOB0062206,CAND0131233,0,0.41,2025-12-03
APP0081330,JOB0039448,CAND0126283,0,0.14,2025-11-16
APP0071223,JOB0129690,CAND0041191,0,0.29,2025-09-01
APP0086128,JOB0100601,CAND0075081,1,0.521,2025-05-01
APP0167458,JOB0054580,CAND0171720,0,0.17,2025-07-04
APP0048137,JOB0115614,CAND0161795,0,0.23,2026-01-02
APP0019602,JOB0055230,CAND0153245,0,0.487,2025-06-15
APP0159811,JOB0027493,CAND0108571,0,0.23,2025-10-08
APP0146752,JOB0149155,CAND0008301,0,0.231,2025-06-11
APP0134556,JOB0070883,CAND0160249,1,0.55,2025-07-07
APP0107088,JOB0109868,CAND0107312,0,0.29,2025-08-21
APP0088886,JOB0003785,CAND0143645,0,0.38,2025-05-04
APP0143322,JOB0000379,CAND0170290,0,0.38,2025-11-26
APP0004711,JOB0145456,CAND0012118,1,0.551,2025-08-20
APP0075038,JOB0106192,CAND0020036,1,0.35,2025-05-20
APP0116687,JOB0012664,CAND0153419,0,0.14,2025-02-27
APP0004735,JOB0021716,CAND0162652,1,0.14,2025-12-29
APP0198607,JOB0142634,CAND0185520,0,0.44,2025-12-28
APP0087220,JOB0125929,CAND0143198,1,0.6,2025-07-14
APP0198707,JOB0110446,CAND0071032,1,0.517,2025-08-19
APP0130159,JOB0013789,CAND0021050,1,0.38,2025-03-06
APP0013142,JOB0034959,CAND0126022,0,0.2,2026-01-29
APP0010257,JOB0124680,CAND0191659,0,0.384,2025-12-08
APP0044556,JOB0044698,CAND0032158,0,0.14,2025-03-13
APP0059474,JOB0069600,CAND0131202,0,0.35,2025-06-01
APP0035819,JOB0005147,CAND0184363,0,0.14,2025-10-01
APP0073176,JOB0032594,CAND0157696,1,0.316,2025-10-05
APP0056375,JOB0062715,CAND0105733,0,0.17,2026-01-23
APP0180541,JOB0057694,CAND0085518,0,0.14,2025-09-28
APP0079359,JOB0069372,CAND0195493,0,0.14,2025-04-02
APP0182491,JOB0005120,CAND0104530,0,0.637,2026-01-05
APP0156738,JOB0004269,CAND0169103,1,0.38,2025-06-22
APP0103970,JOB0128657,CAND0089846,0,0.41,2025-07-13
APP0091333,JOB0032654,CAND0088389,0,0.2,2025-12-28
APP0063434,JOB0045733,CAND0100092,0,0.14,2025-06-01
APP0076530,JOB0097798,CAND0134442,0,0.23,2026-02-04
APP0018862,JOB0022906,CAND0043089,0,0.26,2025-04-20
APP0042180,JOB0140947,CAND0038064,0,0.182,2025-02-26
APP0103058,JOB0129631,CAND0134319,0,0.14,2025-06-13
APP0033999,JOB0022390,CAND0083806,0,0.32,2025-08-31
APP0182249,JOB0011636,CAND0138191,0,0.2,2026-02-07
APP0082047,JOB0030422,CAND0001962,0,0.44,2025-04-19
APP0126654,JOB0005058,CAND0016676,0,0.26,2025-05-20
APP0125909,JOB0107011,CAND0160028,1,0.38,2025-08-05
APP0193857,JOB0008942,CAND0176743,0,0.265,2025-05-04
APP0044921,JOB0032090,CAND0146190,0,0.32,2025-10-06
APP0091116,JOB0005669,CAND0077732,1,0.38,2025-12-03
APP0056387,JOB0066135,CAND0132780,1,0.41,2025-05-29
APP0054917,JOB0132222,CAND0131809,0,0.41,2025-12-22
APP0141002,JOB0143737,CAND0163673,1,0.19,2026-01-16
APP0116331,JOB0086068,CAND0109944,0,0.23,2025-12-08
APP0095264,JOB0129707,CAND0168480,0,0.211,2025-03-13
APP0041755,JOB0006482,CAND0048945,0,0.14,2025-09-27
APP0189712,JOB0010901,CAND0089825,0,0.41,2025-10-31
APP0011033,JOB0080914,CAND0084048,1,0.38,2025-02-24
APP0164768,JOB0120041,CAND0063243,0,0.38,2025-08-29
APP0001006,JOB0136549,CAND0039527,1,0.395,2025-09-29
APP0147614,JOB0026909,CAND0005974,0,0.35,2025-08-03
APP0035906,JOB0001045,CAND0199730,0,0.29,2025-08-09
APP0175136,JOB0053825,CAND0053655,0,0.14,2026-01-02
APP0083451,JOB0078109,CAND0127435,0,0.2,2025-06-06
APP0073603,JOB0058205,CAND0187673,0,0.376,2025-04-29
APP0116489,JOB0046929,CAND0161004,0,0.66,2025-08-17
APP0000205,JOB0108104,CAND0067776,0,0.14,2025-11-08
APP0013580,JOB0113588,CAND0125818,1,0.2,2025-03-22
APP0195955,JOB0046509,CAND0127461,0,0.26,2025-12-08
APP0053154,JOB0136359,CAND0018128,0,0.14,2026-01-12
APP0024255,JOB0094334,CAND0194361,0,0.44,2025-02-12
APP0148938,JOB0122858,CAND0073217,0,0.14,2025-12-24
APP0193582,JOB0024635,CAND0062759,1,0.618,2025-02-21
APP0027708,JOB0113577,CAND0141984,0,0.498,2025-11-26
APP0072875,JOB0116664,CAND0024497,1,0.553,2025-08-02
APP0102611,JOB0107101,CAND0170888,0,0.29,2025-04-06
APP0187050,JOB0089524,CAND0081155,0,0.503,2025-04-07
APP0041918,JOB0082150,CAND0002217,1,0.23,2025-08-05
APP0019401,JOB0037798,CAND0160405,0,0.35,2025-02-27
APP0055531,JOB0011180,CAND0025632,0,0.47,2025-08-24
APP0024102,JOB0083504,CAND0086624,0,0.14,2025-06-01
APP0024039,JOB0092559,CAND0053282,0,0.29,2025-08-14
APP0105833,JOB0139141,CAND0189322,0,0.51,2025-05-09
APP0142250,JOB0121536,CAND0044440,0,0.51,2025-10-26
APP0196106,JOB0040054,CAND0055411,1,0.38,2025-04-15
APP0052031,JOB0005851,CAND0001026,0,0.412,2025-08-08
APP0041003,JOB0056870,CAND0081192,1,0.38,2025-05-28
APP0089053,JOB0110460,CAND0186014,0,0.24,2025-08-08
APP0108624,JOB0015939,CAND0135304,0,0.29,2025-05-21
APP0038042,JOB0018218,CAND0019620,1,0.23,2025-02-07
APP0168912,JOB0006341,CAND0025657,0,0.343,2025-09-03
APP0142983,JOB0124749,CAND0061642,1,0.41,2025-07-14
APP0182661,JOB0057066,CAND0029263,1,0.436,2025-02-23
APP0188900,JOB0077954,CAND0159710,0,0.14,2025-08-15
APP0135634,JOB0096480,CAND0071242,0,0.14,2025-12-10
APP0158468,JOB0095720,CAND0018554,0,0.41,2025-12-12
APP0183559,JOB0072866,CAND0185955,0,0.32,2025-07-13
APP0131140,JOB0056803,CAND0129134,0,0.32,2025-06-26
APP0182577,JOB0083750,CAND0144629,1,0.41,2025-05-04
APP0179085,JOB0037135,CAND0095630,0,0.26,2026-01-17
APP0141400,JOB0105988,CAND0063677,0,0.41,2025-03-02
APP0123756,JOB0052647,CAND0185163,1,0.14,2026-01-16
APP0059379,JOB0002652,CAND0140463,0,0.41,2026-01-13
APP0118442,JOB0082224,CAND0158387,0,0.14,2026-01-07
APP0026435,JOB0058242,CAND0125761,1,0.433,2025-05-10
APP0161405,JOB0021322,CAND0044699,0,0.44,2025-05-12
APP0000897,JOB0133175,CAND0082997,1,0.32,2025-10-22
APP0149042,JOB0070215,CAND0128665,0,0.14,2025-07-09
APP0074840,JOB0017527,CAND0000700,0,0.44,2025-12-08
APP0076405,JOB0138127,CAND0122699,0,0.44,2025-08-08
APP0030858,JOB0031606,CAND0032380,1,0.35,2025-04-17
APP0097525,JOB0095213,CAND0106034,0,0.26,2025-09-26
APP0110277,JOB0128443,CAND0037117,1,0.48,2025-03-26
APP0095268,JOB0135726,CAND0071881,0,0.38,2025-06-08
APP0141138,JOB0038149,CAND0136328,0,0.4,2025-11-02
APP0106790,JOB0118323,CAND0135179,0,0.231,2025-08-22
APP0178343,JOB0139720,CAND0080564,0,0.41,2025-11-29
APP0187167,JOB0049092,CAND0000343,1,0.475,2025-05-10
APP0073336,JOB0113813,CAND0001606,1,0.3,2025-02-11
APP0117746,JOB0104573,CAND0165842,0,0.2,2025-04-23
APP0115821,JOB0058272,CAND0137694,0,0.35,2025-07-15
APP0041881,JOB0144327,CAND0183673,0,0.14,2025-05-17
APP0048085,JOB0085989,CAND0047005,1,0.35,2025-10-03
APP0105205,JOB0130565,CAND0105518,1,0.2,2025-10-26
APP0034609,JOB0061100,CAND0159372,0,0.17,2025-11-20
APP0108189,JOB0025742,CAND0173499,0,0.2,2025-07-08
APP0023459,JOB0100143,CAND0081324,0,0.29,2025-12-14
APP0019809,JOB0015309,CAND0114843,1,0.196,2025-07-05
APP0016611,JOB0017268,CAND0120556,0,0.14,2025-02-21
APP0019126,JOB0096374,CAND0059411,0,0.35,2025-02-14
APP0198987,JOB0050640,CAND0073979,1,0.758,2026-01-15
APP0018732,JOB0061894,CAND0047373,0,0.26,2025-02-20
APP0165492,JOB0102188,CAND0023802,0,0.32,2025-09-16
APP0190411,JOB0126210,CAND0081981,1,0.23,2025-12-19
APP0184307,JOB0026026,CAND0079202,0,0.14,2026-01-22
APP0133045,JOB0145804,CAND0072671,0,0.14,2025-02-11
APP0090551,JOB0061538,CAND0132493,1,0.24,2025-09-08
APP0137696,JOB0127323,CAND0013566,1,0.41,2025-02-15
APP0008181,JOB0010215,CAND0119485,1,0.54,2025-02-11
APP0086509,JOB0147365,CAND0016614,1,0.32,2025-05-22
APP0034545,JOB0055398,CAND0117211,0,0.412,2026-01-11
APP0088511,JOB0028566,CAND0139125,0,0.25,2025-11-16
APP0156054,JOB0111974,CAND0012005,0,0.256,2026-01-22
APP0018979,JOB0002156,CAND0042735,0,0.32,2025-07-24
APP0127313,JOB0112653,CAND0129470,1,0.32,2025-04-20
APP0013906,JOB0136272,CAND0199226,1,0.23,2026-01-03
APP0158463,JOB0124256,CAND0137898,0,0.14,2025-04-02
APP0154882,JOB0024603,CAND0195063,1,0.14,2025-10-31
APP0158611,JOB0045804,CAND0188876,0,0.305,2025-09-20
APP0000198,JOB0145864,CAND0054314,0,0.29,2025-10-11
APP0183409,JOB0111625,CAND0024600,1,0.44,2025-11-21
APP0163794,JOB0088250,CAND0129969,0,0.2,2025-09-21
APP0149829,JOB0099832,CAND0122046,0,0.44,2025-07-11
APP0165299,JOB0099642,CAND0191830,1,0.14,2025-08-09
APP0001582,JOB0108227,CAND0186606,0,0.14,2025-03-06
APP0081113,JOB0121345,CAND0142639,0,0.2,2025-04-12
APP0028120,JOB0023855,CAND0103603,1,0.29,2025-09-22
APP0162645,JOB0130517,CAND0101057,0,0.14,2025-03-21
APP0184372,JOB0082597,CAND0193170,0,0.26,2025-12-05
APP0019385,JOB0137877,CAND0052225,0,0.17,2025-07-08
APP0010994,JOB0125373,CAND0143416,1,0.44,2025-12-02
APP0179037,JOB0128958,CAND0100050,0,0.14,2025-07-31
APP0092202,JOB0047227,CAND0083412,0,0.14,2025-09-30
APP0005054,JOB0086049,CAND0083707,0,0.14,2025-03-18
APP0107863,JOB0093336,CAND0199945,0,0.521,2025-02-10
APP0195923,JOB0117958,CAND0147650,0,0.32,2025-11-19
APP0131160,JOB0045206,CAND0062712,0,0.26,2025-07-17
APP0194014,JOB0124525,CAND0056511,0,0.38,2025-12-26
APP0115250,JOB0023462,CAND0129472,0,0.34,2025-11-23
APP0003622,JOB0101087,CAND0191461,1,0.41,2025-04-30
APP0136043,JOB0040807,CAND0012456,1,0.29,2025-08-07
APP0133370,JOB0135255,CAND0027853,1,0.517,2025-05-06
APP0118891,JOB0049272,CAND0131971,0,0.26,2025-10-05
APP0046123,JOB0023789,CAND0139565,1,0.17,2025-11-15
APP0145747,JOB0021015,CAND0094816,0,0.29,2025-06-15
APP0071684,JOB0042219,CAND0117711,1,0.29,2025-12-18
APP0199000,JOB0017724,CAND0148944,0,0.32,2026-02-04
APP0168725,JOB0043210,CAND0099397,0,0.26,2025-02-14
APP0089027,JOB0073459,CAND0107964,1,0.14,2025-12-06
APP0151850,JOB0123614,CAND0035056,0,0.17,2025-04-04
APP0165586,JOB0130697,CAND0066335,0,0.41,2025-12-30
APP0131213,JOB0029828,CAND0153269,1,0.788,2025-10-08
APP0113225,JOB0125979,CAND0088461,1,0.4,2025-10-12
APP0152307,JOB0015995,CAND0103427,0,0.34,2025-10-28
APP0070580,JOB0017412,CAND0194510,1,0.38,2025-08-11
APP0166100,JOB0089959,CAND0049340,0,0.2,2025-10-24
APP0142031,JOB0057489,CAND0122587,0,0.35,2025-06-17
APP0028959,JOB0087111,CAND0147833,0,0.26,2025-02-09
APP0133014,JOB0132508,CAND0022434,1,0.551,2026-01-31
APP0140656,JOB0037370,CAND0095508,0,0.35,2025-11-04
APP0107707,JOB0124792,CAND0124802,1,0.17,2025-09-17
APP0100178,JOB0147812,CAND0046313,0,0.3,2025-04-14
APP0019079,JOB0111188,CAND0005606,1,0.14,2025-05-16
APP0110044,JOB0041757,CAND0092622,0,0.3,2025-04-02
APP0049267,JOB0039761,CAND0043789,1,0.32,2025-04-15
APP0018421,JOB0018076,CAND0087415,1,0.23,2025-05-17
APP0053457,JOB0038694,CAND0059538,0,0.2,2026-01-07
APP0124811,JOB0020798,CAND0089133,1,0.23,2025-05-10
APP0144716,JOB0124340,CAND0007093,0,0.41,2025-09-14
APP0033253,JOB0079104,CAND0068547,1,0.547,2025-11-02
APP0196285,JOB0149598,CAND0159537,0,0.23,2025-06-15
APP0029982,JOB0119759,CAND0085728,1,0.41,2025-06-10
APP0170302,JOB0140254,CAND0134295,0,0.395,2025-04-06
APP0057598,JOB0131006,CAND0106856,0,0.47,2025-07-14
APP0133863,JOB0040598,CAND0199689,1,0.486,2025-07-05
APP0144946,JOB0136875,CAND0122582,0,0.14,2025-07-19
APP0084902,JOB0103523,CAND0023363,0,0.35,2025-12-31
APP0172634,JOB0008156,CAND0084699,1,0.26,2026-01-09
APP0162134,JOB0069449,CAND0101570,0,0.14,2025-05-24
APP0165425,JOB0001686,CAND0001600,0,0.32,2025-03-21
APP0185367,JOB0042244,CAND0083651,0,0.445,2025-12-16
APP0057906,JOB0149046,CAND0054722,0,0.35,2025-04-27
APP0104679,JOB0062008,CAND0105337,1,0.46,2025-11-06
APP0145311,JOB0123896,CAND0131021,0,0.14,2025-02-21
APP0115768,JOB0092095,CAND0178009,1,0.451,2025-12-24
APP0092810,JOB0005564,CAND0164498,1,0.532,2025-10-07
APP0123739,JOB0003370,CAND0087973,1,0.26,2025-05-22
APP0008234,JOB0091488,CAND0161227,1,0.14,2025-02-23
APP0034325,JOB0078338,CAND0122425,0,0.313,2025-04-21
APP0051411,JOB0038018,CAND0051724,0,0.38,2025-12-09
APP0000630,JOB0120418,CAND0188800,0,0.14,2025-06-11
APP0163652,JOB0070012,CAND0150825,1,0.29,2025-11-11
APP0154209,JOB0118075,CAND0148476,0,0.457,2025-09-27
APP0067454,JOB0015720,CAND0002435,0,0.265,2026-02-06
APP0051430,JOB0144041,CAND0036341,0,0.14,2025-12-21
APP0018830,JOB0061749,CAND0024669,1,0.41,2026-01-21
APP0037394,JOB0015895,CAND0083374,0,0.35,2025-05-07
APP0079119,JOB0013258,CAND0030032,0,0.23,2025-10-16
APP0074721,JOB0109936,CAND0180447,0,0.2,2025-11-18
APP0023160,JOB0037164,CAND0171286,0,0.14,2025-09-29
APP0167555,JOB0071943,CAND0120389,0,0.32,2025-05-31
APP0099079,JOB0009328,CAND0165671,0,0.29,2025-09-05
APP0003246,JOB0149662,CAND0090732,0,0.14,2025-10-18
APP0134882,JOB0048119,CAND0059051,1,0.451,2026-01-09
APP0104831,JOB0051540,CAND0165483,0,0.34,2025-06-09
APP0143773,JOB0090098,CAND0058685,1,0.14,2025-12-11
APP0107848,JOB0075850,CAND0050941,0,0.29,2026-02-07
APP0062623,JOB0007553,CAND0116758,0,0.322,2025-03-17
APP0004092,JOB0060484,CAND0018708,1,0.41,2025-09-08
APP0084355,JOB0112887,CAND0145664,0,0.14,2025-02-09
APP0171701,JOB0099433,CAND0161243,1,0.23,2025-12-05
APP0062511,JOB0089980,CAND0007612,1,0.564,2026-02-07
APP0158917,JOB0148285,CAND0170966,1,0.493,2025-08-05
APP0055324,JOB0058678,CAND0100434,0,0.32,2025-10-06
APP0166347,JOB0016200,CAND0065743,1,0.14,2026-01-11
APP0052895,JOB0083979,CAND0065697,1,0.38,2025-08-16
APP0044365,JOB0008625,CAND0085426,0,0.48,2025-08-28
APP0114388,JOB0035241,CAND0102685,1,0.2,2025-08-05
APP0097729,JOB0044069,CAND0047562,1,0.47,2025-06-10
APP0070928,JOB0147533,CAND0099945,0,0.637,2026-01-28
APP0168676,JOB0067712,CAND0082636,0,0.182,2026-01-06
APP0035560,JOB0093558,CAND0131658,1,0.391,2025-03-04
APP0174335,JOB0071112,CAND0073840,0,0.2,2025-03-07
APP0191213,JOB0084529,CAND0015841,1,0.38,2025-04-21
APP0051742,JOB0040953,CAND0192453,0,0.41,2026-01-18
APP0018461,JOB0136863,CAND0002971,1,0.362,2025-05-10
APP0008975,JOB0136254,CAND0040976,1,0.23,2025-06-14
APP0185577,JOB0023869,CAND0116900,0,0.251,2025-08-22
APP0168047,JOB0135710,CAND0070687,1,0.38,2025-07-09
APP0133474,JOB0079232,CAND0147570,0,0.14,2025-12-22
APP0039169,JOB0134181,CAND0088293,0,0.26,2025-04-15
APP0061133,JOB0126078,CAND0035747,0,0.14,2025-11-03
APP0092699,JOB0048529,CAND0026179,1,0.41,2025-06-24
APP0153579,JOB0054255,CAND0102334,0,0.14,2025-08-11
APP0152296,JOB0122233,CAND0103410,0,0.422,2025-07-21
APP0173570,JOB0029982,CAND0021088,1,0.35,2025-02-25
APP0167125,JOB0101573,CAND0051152,0,0.35,2025-09-24
APP0096550,JOB0037598,CAND0139602,1,0.408,2025-02-26
APP0163289,JOB0024861,CAND0181442,1,0.23,2025-06-26
APP0111016,JOB0126828,CAND0028803,0,0.14,2025-03-22
APP0075374,JOB0063399,CAND0117887,0,0.2,2025-09-20
APP0090143,JOB0026206,CAND0132161,0,0.14,2025-02-07
APP0178980,JOB0050608,CAND0044175,0,0.52,2025-09-24
APP0074193,JOB0116094,CAND0022311,0,0.14,2025-11-15
APP0057533,JOB0093039,CAND0138410,0,0.14,2025-09-04
APP0112682,JOB0065378,CAND0168035,1,0.565,2025-06-13
APP0118802,JOB0109567,CAND0000652,1,0.223,2025-11-21
APP0132590,JOB0065152,CAND0150288,0,0.463,2025-07-10
APP0157098,JOB0087481,CAND0048582,1,0.295,2025-07-29
APP0148762,JOB0014597,CAND0057313,0,0.23,2025-04-05
APP0001024,JOB0097784,CAND0171676,0,0.14,2025-09-22
APP0093797,JOB0129931,CAND0073437,0,0.29,2025-02-13
APP0077590,JOB0069924,CAND0163372,1,0.568,2025-03-28
APP0061420,JOB0017064,CAND0151541,0,0.29,2026-01-01
APP0119152,JOB0006299,CAND0161180,0,0.32,2025-09-29
APP0072435,JOB0033291,CAND0070506,0,0.505,2025-06-16
APP0044984,JOB0031196,CAND0062701,0,0.32,2025-11-17
APP0111810,JOB0000439,CAND0176513,0,0.23,2025-11-02
APP0074220,JOB0124968,CAND0104273,0,0.23,2025-04-22
APP0086742,JOB0044474,CAND0141113,1,0.54,2025-09-15
APP0104599,JOB0030945,CAND0011238,0,0.41,2026-01-27
APP0048624,JOB0096553,CAND0100792,1,0.367,2025-10-02
APP0037956,JOB0036725,CAND0077572,0,0.457,2025-06-03
APP0154538,JOB0032462,CAND0132266,0,0.23,2025-02-22
APP0003846,JOB0028955,CAND0135020,1,0.65,2025-04-07
APP0195778,JOB0098843,CAND0057283,1,0.29,2025-08-17
APP0030635,JOB0033768,CAND0186662,1,0.14,2025-04-04
APP0017025,JOB0101625,CAND0184253,1,0.493,2026-02-03
APP0001117,JOB0083612,CAND0170837,0,0.23,2025-08-30
APP0172485,JOB0042767,CAND0083870,0,0.41,2025-12-26
APP0062612,JOB0034985,CAND0143574,0,0.14,2025-12-03
APP0043596,JOB0040183,CAND0050223,0,0.38,2025-03-29
APP0171873,JOB0023125,CAND0051254,0,0.14,2026-01-24
APP0096064,JOB0115209,CAND0165352,0,0.38,2025-06-01
APP0065562,JOB0133804,CAND0061795,0,0.35,2025-05-07
APP0009977,JOB0030854,CAND0095822,0,0.34,2025-06-02
APP0122011,JOB0039129,CAND0066793,1,0.32,2025-04-25
APP0188847,JOB0061458,CAND0107677,0,0.14,2025-04-23
APP0109991,JOB0129743,CAND0158540,1,0.41,2025-03-11
APP0198639,JOB0089755,CAND0103167,0,0.14,2025-03-19
APP0132266,JOB0054429,CAND0079071,0,0.14,2025-08-27
APP0108020,JOB0051762,CAND0196390,0,0.32,2025-07-26
APP0148453,JOB0032537,CAND0197660,0,0.14,2026-01-12
APP0186560,JOB0090451,CAND0019465,1,0.38,2025-09-17
APP0108039,JOB0031484,CAND0101320,1,0.29,2026-01-25
APP0049785,JOB0009508,CAND0145751,0,0.29,2025-07-10
APP0145530,JOB0120217,CAND0082142,1,0.14,2025-10-25
APP0030602,JOB0054228,CAND0113729,1,0.14,2025-05-10
APP0171403,JOB0011646,CAND0078798,0,0.41,2025-05-10
APP0076481,JOB0002794,CAND0112667,0,0.576,2025-07-22
APP0139448,JOB0081496,CAND0084535,1,0.322,2026-01-06
APP0135917,JOB0077386,CAND0080018,0,0.32,2025-11-21
APP0045896,JOB0043433,CAND0176109,0,0.35,2025-07-03
APP0079698,JOB0024057,CAND0135493,0,0.14,2025-09-03
APP0102674,JOB0067286,CAND0008117,0,0.26,2025-09-16
APP0177723,JOB0079713,CAND0026718,0,0.14,2025-03-09
APP0132757,JOB0016885,CAND0073704,0,0.505,2025-02-26
APP0076220,JOB0025262,CAND0012122,1,0.283,2025-05-27
APP0019937,JOB0115315,CAND0103943,0,0.14,2026-01-03
APP0002131,JOB0036565,CAND0004701,1,0.32,2025-03-23
APP0181548,JOB0031899,CAND0178340,0,0.441,2025-02-20
APP0103785,JOB0130515,CAND0086963,0,0.14,2025-12-16
APP0026722,JOB0046525,CAND0044671,1,0.466,2025-02-24
APP0125876,JOB0043393,CAND0126876,0,0.14,2025-05-06
APP0109597,JOB0107645,CAND0171894,0,0.355,2025-04-26
APP0113236,JOB0031628,CAND0095488,1,0.14,2025-05-02
APP0054550,JOB0078333,CAND0156577,0,0.231,2025-09-12
APP0086450,JOB0100974,CAND0008144,0,0.14,2025-08-25
APP0037753,JOB0046085,CAND0027333,0,0.637,2025-08-08
APP0095363,JOB0037671,CAND0118514,0,0.41,2025-12-01
APP0040711,JOB0048257,CAND0079121,1,0.546,2025-07-08
APP0165402,JOB0065041,CAND0024831,0,0.32,2025-05-23
APP0073164,JOB0010746,CAND0102441,0,0.26,2025-12-02
APP0094498,JOB0006085,CAND0113571,1,0.66,2025-03-09
APP0168645,JOB0094332,CAND0117252,0,0.14,2025-05-28
APP0148614,JOB0076175,CAND0027306,0,0.38,2025-11-06
APP0182618,JOB0107036,CAND0124664,0,0.2,2025-10-22
APP0041010,JOB0014305,CAND0190466,0,0.29,2025-11-24
APP0016701,JOB0072618,CAND0182170,0,0.14,2025-03-06
APP0071599,JOB0135656,CAND0132311,1,0.49,2025-10-22
APP0027091,JOB0081454,CAND0078331,1,0.51,2025-07-02
APP0109663,JOB0037134,CAND0118204,0,0.35,2025-09-08
APP0007731,JOB0028803,CAND0034737,0,0.231,2025-12-17
APP0190040,JOB0072866,CAND0017551,1,0.71,2025-03-05
APP0178042,JOB0001119,CAND0086904,0,0.14,2025-09-16
APP0011210,JOB0131119,CAND0080964,0,0.41,2025-05-12
APP0187313,JOB0111062,CAND0134446,1,0.442,2025-10-14
APP0126557,JOB0048998,CAND0109821,1,0.17,2025-04-24
APP0014010,JOB0077325,CAND0047348,1,0.387,2025-04-24
APP0186290,JOB0134528,CAND0110550,1,0.14,2025-06-16
APP0069572,JOB0056852,CAND0150326,0,0.211,2025-06-06
APP0035374,JOB0041008,CAND0104651,0,0.325,2025-04-20
APP0099311,JOB0093718,CAND0064336,0,0.14,2025-12-11
APP0178373,JOB0072164,CAND0175861,1,0.45,2025-10-17
APP0118306,JOB0126863,CAND0184663,1,0.41,2025-08-08
APP0033875,JOB0041313,CAND0106817,0,0.35,2025-04-30
